YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code, NPL ,Sum of Sum of Approved Amount,Sum of Sum of Collateral Amount,Sum of Sum of Release Amount,Sum of Sum of Booked Reserves,Sum of Sum of Loan Portfolio,Month Name,Interest Rate Range,MONTH_YEAR
2025,3,22,3/31/2025,1,BORROWER_1121,BORROWER_1121-2025-3,BUTUAN LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,PASS,5,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,5479,,CUR,PA,0,3387000000,0,364920827.6,0,256261894.9,MAR,5.00% - 7.99%,25-Mar
2019,12,1,12/31/2019,1,BORROWER_1124,BORROWER_1124-2019-12,LEGAZPI LENDING CENTER,SLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Microfinance Loans,Micro,No Program,ALBAY,Bicol,CURRENT,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1096,,CUR,PA,0,300000,0,300000,0,75000.09,DEC,8.00% - 9.99%,19-Dec
2020,6,3,6/30/2020,1,BORROWER_1124,BORROWER_1124-2020-6,LEGAZPI LENDING CENTER,SLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Microfinance Loans,Micro,No Program,ALBAY,Bicol,CURRENT,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1096,,CUR,PA,0,300000,0,300000,0,25000.11,JUN,8.00% - 9.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1124,BORROWER_1124-2020-3,LEGAZPI LENDING CENTER,SLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Microfinance Loans,Micro,No Program,ALBAY,Bicol,CURRENT,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1096,,CUR,PA,0,300000,0,300000,0,50000.1,MAR,8.00% - 9.99%,20-Mar
2019,12,1,12/31/2019,1,BORROWER_1125,BORROWER_1125-2019-12,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,4.87,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,,CUR,PA,0,20000000,5000000,10000000,0,9791666.67,DEC,3.00% - 4.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1125,BORROWER_1125-2020-12,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,,CUR,PA,0,25000000,5000000,10000000,0,8958333.35,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1125,BORROWER_1125-2020-9,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,,CUR,PA,0,25000000,5000000,10000000,0,9166666.68,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1125,BORROWER_1125-2020-6,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,,CUR,PA,0,25000000,5000000,10000000,0,9375000.01,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1125,BORROWER_1125-2020-3,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,,CUR,PA,0,25000000,5000000,10000000,0,9583333.34,MAR,5.00% - 7.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_1125,BORROWER_1125-2021-12,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,8125000.03,25000000,5000000,10000000,1446304.67,8125000.03,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_1125,BORROWER_1125-2021-9,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,8333333.36,25000000,5000000,10000000,0,8333333.36,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_1125,BORROWER_1125-2021-6,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,8541666.69,25000000,5000000,10000000,0,8541666.69,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_1125,BORROWER_1125-2021-3,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,8750000.02,25000000,5000000,10000000,0,8750000.02,MAR,5.00% - 7.99%,21-Mar
2022,12,13,12/31/2022,1,BORROWER_1125,BORROWER_1125-2022-12,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,7040296.01,25000000,5000000,10000000,7040296.01,7040296.01,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_1125,BORROWER_1125-2022-9,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,7248629.34,25000000,5000000,10000000,7456962.67,7248629.34,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_1125,BORROWER_1125-2022-6,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,7456962.67,25000000,5000000,10000000,7664225.48,7456962.67,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_1125,BORROWER_1125-2022-3,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,7665296,25000000,5000000,10000000,1446304.67,7665296,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_1125,BORROWER_1125-2023-12,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,9.62,Variable,TERM LOAN,Secured,OTHERS COLLATERAL,DBP,Long Term,2192,,CUR,PA,0,5000000,5000000,5000000,1666666.72,1458333.39,DEC,8.00% - 9.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_1125,BORROWER_1125-2023-9,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,8.66,Variable,TERM LOAN,Secured,OTHERS COLLATERAL,DBP,Long Term,2192,,CUR,PA,0,5000000,5000000,5000000,1875000.05,1666666.72,SEPT,8.00% - 9.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_1125,BORROWER_1125-2023-6,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,6623629.35,25000000,5000000,10000000,7040296.01,6623629.35,JUN,5.00% - 7.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_1125,BORROWER_1125-2023-3,BAGUIO LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Credit Surety Fund (CSF) Credit Facility,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,119,2/15/2021,PDO,NPA,6831962.68,25000000,5000000,10000000,7040296.01,6831962.68,MAR,5.00% - 7.99%,23-Mar
2019,12,1,12/31/2019,1,BORROWER_1126,BORROWER_1126-2019-12,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,12.08,100,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1126,BORROWER_1126-2020-12,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1126,BORROWER_1126-2020-9,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1126,BORROWER_1126-2020-6,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1126,BORROWER_1126-2020-3,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,MAR,5.00% - 7.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_1126,BORROWER_1126-2021-12,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_1126,BORROWER_1126-2021-9,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_1126,BORROWER_1126-2021-6,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_1126,BORROWER_1126-2021-3,MALAYBALAY LENDING CENTER,NMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Small,No Program,BUKIDNON,Northern Mindanao,LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,88,2/24/2017,PDO,NPA,100,1300000,0,1300000,100,100,MAR,5.00% - 7.99%,21-Mar
2019,12,1,12/31/2019,1,BORROWER_1127,BORROWER_1127-2019-12,GENERAL SANTOS LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Small,No Program,MAGUINDANAO,Bangsamoro Autonomous Region In Muslim Mindanao,SPECIALLY MENTIONED,5.75,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,9/25/2017,PDO,NPA,3000000,5000000,11733000,3500000,3000000,3000000,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1127,BORROWER_1127-2020-12,GENERAL SANTOS LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Small,No Program,MAGUINDANAO,Bangsamoro Autonomous Region In Muslim Mindanao,LOSS,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,9/25/2017,PDO,NPA,626803.59,5000000,11733000,3500000,626803.59,626803.59,DEC,8.00% - 9.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1127,BORROWER_1127-2020-9,GENERAL SANTOS LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Small,No Program,MAGUINDANAO,Bangsamoro Autonomous Region In Muslim Mindanao,SPECIALLY MENTIONED,5.75,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,9/25/2017,PDO,NPA,3000000,5000000,11733000,3500000,3000000,3000000,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1127,BORROWER_1127-2020-6,GENERAL SANTOS LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Small,No Program,MAGUINDANAO,Bangsamoro Autonomous Region In Muslim Mindanao,SPECIALLY MENTIONED,5.75,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,9/25/2017,PDO,NPA,3000000,5000000,11733000,3500000,3000000,3000000,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1127,BORROWER_1127-2020-3,GENERAL SANTOS LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Small,No Program,MAGUINDANAO,Bangsamoro Autonomous Region In Muslim Mindanao,SPECIALLY MENTIONED,5.75,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,9/25/2017,PDO,NPA,3000000,5000000,11733000,3500000,3000000,3000000,MAR,5.00% - 7.99%,20-Mar
2019,12,1,12/31/2019,1,BORROWER_1128,BORROWER_1128-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,DEC,8.00% - 9.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1128,BORROWER_1128-2020-12,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,DEC,8.00% - 9.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1128,BORROWER_1128-2020-9,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,SEPT,8.00% - 9.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1128,BORROWER_1128-2020-6,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,JUN,8.00% - 9.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1128,BORROWER_1128-2020-3,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,MAR,8.00% - 9.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_1128,BORROWER_1128-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,DEC,8.00% - 9.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_1128,BORROWER_1128-2021-9,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,SEPT,8.00% - 9.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_1128,BORROWER_1128-2021-6,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,JUN,8.00% - 9.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_1128,BORROWER_1128-2021-3,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,MAR,8.00% - 9.99%,21-Mar
2022,6,11,6/30/2022,1,BORROWER_1128,BORROWER_1128-2022-6,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,JUN,8.00% - 9.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_1128,BORROWER_1128-2022-3,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Micro,SMART I-NET NEGOSYO,LAGUNA,Calabarzon,LOSS,9,Fixed,TERM LOAN,Unsecured,(blank),DBP,Short Term,365,7/7/2009,PDO,NPA,9465.18,45000,0,45000,9465.18,9465.18,MAR,8.00% - 9.99%,22-Mar
2019,12,1,12/31/2019,1,BORROWER_113,BORROWER_113-2019-12,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,CURRENT,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,2863,,CUR,PA,0,872956312.6,59672343.6,273279329.4,0,99803324.26,DEC,8.00% - 9.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_113,BORROWER_113-2020-12,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,CURRENT,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,365,,CUR,PA,0,872956312.6,59672343.6,94184951.99,0,70977979.12,DEC,8.00% - 9.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_113,BORROWER_113-2020-9,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,PASS,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,2863,,CUR,PA,0,872956312.6,59672343.6,273279329.4,0,94184951.99,SEPT,8.00% - 9.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_113,BORROWER_113-2020-6,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,PASS,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,2863,,CUR,PA,0,872956312.6,59672343.6,273279329.4,0,94184951.99,JUN,8.00% - 9.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_113,BORROWER_113-2020-3,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,PASS,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,2863,,CUR,PA,0,872956312.6,59672343.6,273279329.4,0,91310308.81,MAR,8.00% - 9.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_113,BORROWER_113-2021-12,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,PASS,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,1125,,CUR,PA,0,284572704.2,14918085.9,84433742.27,0,40705581.97,DEC,8.00% - 9.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_113,BORROWER_113-2021-9,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,CURRENT,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,1125,,CUR,PA,0,284572704.2,14918085.9,84433742.27,0,47683975.96,SEPT,8.00% - 9.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_113,BORROWER_113-2021-6,SAN FERNANDO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Large,OECF EISCP 2,PAMPANGA,Central Luzon,CURRENT,9,Fixed,TERM LOAN,Secured,DEPOSIT/DEPOSIT SUBTITUTES,JICA,Long Term,1125,,CUR,PA,0,284572704.2,14918085.9,84433742.27,0,54517821.62,JUN,8.00% - 9.99%,21-Jun
